Customer_ID,Age,Employment_Status,Annual_Income,Credit_Score,Credit_Limit,Credit_Utilization,Existing_Debt,Payment_History,Delinquency_Flag,Annual_Income_Cleaned,Credit_Score_Cleaned
GELD-10880,68,Unemployed,12000.0,510.0,2347,0.6003620740900353,2802,1,0,12000.0,510.0
GELD-10881,31,Student,12000.0,518.0,500,0.7618955149616476,23020,1,0,12000.0,518.0
GELD-10882,32,Employed,49731.0,582.0,7518,1.0882841892261528,15022,1,0,49731.0,582.0
GELD-10883,50,Employed,27615.0,559.0,6172,0.8199882872307076,7046,1,0,27615.0,559.0
GELD-10884,46,Self-Employed,100052.0,719.0,17426,0.4402601258657542,26270,0,0,100052.0,719.0
GELD-10885,60,Employed,47257.0,685.0,11225,0.5290565382860288,7996,0,0,47257.0,685.0
GELD-10886,45,Unemployed,12000.0,489.0,500,1.0656547235508511,2227,2,1,12000.0,489.0
GELD-10887,33,Employed,110749.0,704.0,22931,0.7985261239458392,20214,2,0,110749.0,704.0
GELD-10888,45,Employed,30976.0,682.0,6760,0.8177389914276605,3299,0,0,30976.0,682.0
GELD-10889,51,Student,12000.0,676.0,4632,0.4383527791486776,29276,0,0,12000.0,676.0
GELD-10890,47,Employed,33080.0,754.0,10029,0.5011656575439385,4268,0,0,33080.0,754.0
GELD-10891,44,Self-Employed,52546.0,580.0,8473,0.6380286510018189,11812,1,0,52546.0,580.0
GELD-10892,50,Employed,65790.0,789.0,15285,0.3423846277182059,11635,0,0,65790.0,789.0
GELD-10893,52,Employed,75572.0,643.0,14772,0.643671333083337,13869,1,0,75572.0,643.0
GELD-10894,54,Employed,172369.0,731.0,31454,0.6331379443768628,45634,2,0,172369.0,731.0
GELD-10895,45,Employed,19687.0,611.0,6138,0.55962963769381,2909,1,0,19687.0,611.0
GELD-10896,35,Employed,71248.0,602.0,12265,0.5812406357048887,17267,0,0,71248.0,602.0
GELD-10897,39,Employed,42162.0,628.0,8408,0.6417765587402378,10257,1,0,42162.0,628.0
GELD-10898,52,Employed,41610.0,561.0,10863,1.016447857074266,6160,2,1,41610.0,561.0
GELD-10899,28,Employed,40990.0,578.0,8977,0.783332934021926,11914,2,0,40990.0,578.0
GELD-10900,42,Self-Employed,35992.0,670.0,7076,0.4723068586486291,12556,2,0,35992.0,670.0
GELD-10901,33,Employed,115616.0,669.0,20534,0.8573906119758734,52465,2,1,115616.0,669.0
GELD-10902,38,Employed,79144.0,650.0,14068,0.6172587072222531,14388,0,0,79144.0,650.0
GELD-10903,53,Employed,54744.0,665.0,10978,0.6310818289268016,11930,1,0,54744.0,665.0
GELD-10904,40,Employed,99504.0,725.0,17131,0.580109424308188,22221,0,0,99504.0,725.0
GELD-10905,38,Self-Employed,27429.0,509.0,3658,0.7178689108266643,7227,1,1,27429.0,509.0
GELD-10906,21,Employed,14883.0,583.0,6443,0.5876378196606106,6047,1,0,14883.0,583.0
GELD-10907,46,Employed,20331.0,583.0,5412,0.5020912182340294,4987,2,1,20331.0,583.0
GELD-10908,45,Employed,39547.0,622.0,4391,0.4423529605901066,9807,1,0,39547.0,622.0
GELD-10909,63,Employed,43699.0,698.0,11943,0.6925304193221733,5694,0,0,43699.0,698.0
GELD-10910,34,Self-Employed,56742.0,555.0,11135,0.7206329732940676,25996,0,0,56742.0,555.0
GELD-10911,40,Employed,57942.0,574.0,9484,0.4882510027972231,9672,0,0,57942.0,574.0
GELD-10912,40,Self-Employed,28710.0,499.0,5364,1.1,2000,0,1,28710.0,499.0
GELD-10913,56,Employed,77762.0,,12913,0.7722366034657061,6317,1,0,77762.0,607.5
GELD-10914,36,Employed,60344.0,688.0,11730,0.5359947740732288,13875,0,0,60344.0,688.0
GELD-10915,41,Unemployed,12000.0,534.0,4659,1.1,1455,0,0,12000.0,534.0
GELD-10916,45,Employed,23115.0,531.0,3617,0.9056564015517912,4768,1,0,23115.0,531.0
GELD-10917,40,Employed,62328.0,605.0,8434,0.6842421136898977,6920,0,0,62328.0,605.0
GELD-10918,32,Employed,31745.0,512.0,4882,0.6284405483694382,7240,1,0,31745.0,512.0
GELD-10919,40,Employed,45306.0,556.0,7686,0.7367015871244571,11463,1,0,45306.0,556.0
GELD-10920,50,Employed,68903.0,670.0,15193,0.60431777535715,14924,2,0,68903.0,670.0
GELD-10921,25,Employed,56443.0,542.0,9243,0.6921344648218875,8625,1,1,56443.0,542.0
GELD-10922,39,Employed,36931.0,658.0,7751,0.6603777077507619,10595,1,0,36931.0,658.0
GELD-10923,29,Employed,54329.0,601.0,11534,0.8685652225484835,9349,0,0,54329.0,601.0
GELD-10924,52,Employed,27195.0,616.0,6348,0.6553910374382633,5092,1,0,27195.0,616.0
GELD-10925,19,Employed,45454.0,567.0,6899,0.5583059948949004,7484,4,0,45454.0,567.0
GELD-10926,31,Employed,49395.0,642.0,11697,0.5215298183001295,8959,1,0,49395.0,642.0
GELD-10927,42,Employed,89621.0,699.0,17315,0.9618644983696756,38247,3,1,89621.0,699.0
GELD-10928,56,Student,12000.0,605.0,3694,0.4927954726912636,22006,0,0,12000.0,605.0
GELD-10929,37,Employed,42804.0,634.0,9099,0.6812993474774431,5200,4,1,42804.0,634.0
GELD-10930,31,Unemployed,12000.0,515.0,500,0.8848529587536744,1650,1,0,12000.0,515.0
GELD-10931,60,Employed,80360.0,,14934,0.6785028445939083,14527,2,0,80360.0,607.5
GELD-10932,20,Employed,19684.0,540.0,3677,0.781351442906656,2892,2,0,19684.0,540.0
GELD-10933,18,Employed,36203.0,570.0,6398,0.715157583335322,10686,1,0,36203.0,570.0
GELD-10934,43,Employed,45610.0,603.0,10604,0.9059905646328368,5224,0,0,45610.0,603.0
GELD-10935,31,Employed,22266.0,553.0,4620,0.8726164102183671,4286,1,0,22266.0,553.0
GELD-10936,25,Employed,41913.0,552.0,8505,0.7601979614451704,12677,1,0,41913.0,552.0
GELD-10937,46,Employed,31869.0,631.0,7152,0.6875112809912314,5000,2,0,31869.0,631.0
GELD-10938,40,Unemployed,12000.0,605.0,5274,0.9896699633980774,2887,3,1,12000.0,605.0
GELD-10939,31,Employed,31707.0,644.0,7944,0.6581046211818578,6299,3,1,31707.0,644.0
GELD-10940,22,Employed,41090.0,518.0,6507,1.03679877728391,8191,1,1,41090.0,518.0
GELD-10941,48,Self-Employed,52000.0,695.0,11290,0.8081657954739959,12884,0,0,52000.0,695.0
GELD-10942,45,Employed,50015.0,609.0,8032,0.5679292463439105,4800,2,1,50015.0,609.0
GELD-10943,36,Employed,72776.0,664.0,14628,0.4913460300559825,23777,2,0,72776.0,664.0
GELD-10944,60,Employed,83596.0,635.0,14909,0.7301336978265057,7902,0,0,83596.0,635.0
GELD-10945,25,Unemployed,12000.0,524.0,1479,1.1,3816,1,0,12000.0,524.0
GELD-10946,19,Self-Employed,19145.0,570.0,5791,0.652635198243435,4598,1,0,19145.0,570.0
GELD-10947,29,Employed,24384.0,501.0,1800,1.035942803689104,5948,3,1,24384.0,501.0
GELD-10948,37,Employed,39786.0,633.0,7728,0.76717165133331,15322,1,0,39786.0,633.0
GELD-10949,40,Unemployed,12000.0,606.0,5249,0.4686932652385544,3889,2,0,12000.0,606.0
GELD-10950,35,Employed,56850.0,608.0,10944,0.8234748483288041,15896,0,0,56850.0,608.0
GELD-10951,42,Employed,46382.0,684.0,10197,0.5070576703747884,8323,0,0,46382.0,684.0
GELD-10952,22,Employed,36916.0,567.0,7119,0.7655556386513945,6451,0,1,36916.0,567.0
GELD-10953,55,Employed,41116.0,673.0,9550,0.404809463831434,11623,2,0,41116.0,673.0
GELD-10954,37,Employed,52803.0,504.0,5717,0.7514490949878514,12777,0,0,52803.0,504.0
GELD-10955,51,Employed,92299.0,797.0,18666,0.4395068090381296,21020,1,0,92299.0,797.0
GELD-10956,42,Employed,63184.0,708.0,15646,0.6060698129426927,12469,1,0,63184.0,708.0
GELD-10957,43,Employed,52732.0,610.0,8900,0.6344236514114949,9043,0,0,52732.0,610.0
GELD-10958,44,Self-Employed,41320.0,516.0,6008,0.8004755279478393,4784,2,1,41320.0,516.0
GELD-10959,43,Employed,40743.0,627.0,7585,0.772135510838174,10640,1,0,40743.0,627.0
GELD-10960,45,Employed,36946.0,539.0,6113,0.824204706842619,6936,0,0,36946.0,539.0
GELD-10961,53,Employed,42469.0,651.0,8213,0.4865182489203636,7768,0,0,42469.0,651.0
GELD-10962,40,Employed,76118.0,664.0,15099,0.4519698307264435,7442,0,0,76118.0,664.0
GELD-10963,46,Employed,49028.0,578.0,9054,0.928312969869127,10272,1,0,49028.0,578.0
GELD-10964,36,Employed,29513.0,647.0,8233,0.7632583587907318,3453,3,1,29513.0,647.0
GELD-10965,55,Self-Employed,120051.0,,20931,0.5819629411587409,20370,0,0,120051.0,607.5
GELD-10966,29,Unemployed,12000.0,571.0,2567,0.7512656178791135,3326,3,1,12000.0,571.0
GELD-10967,59,Employed,28763.0,625.0,6225,0.5947000237516217,5956,1,0,28763.0,625.0
GELD-10968,37,Employed,44407.0,536.0,7992,0.6864209171412883,8595,4,0,44407.0,536.0
GELD-10969,20,Employed,28474.0,614.0,5133,0.794163989217868,4298,0,0,28474.0,614.0
GELD-10970,39,Self-Employed,116665.0,669.0,21915,0.497722431986883,18921,0,0,116665.0,669.0
GELD-10971,29,Self-Employed,32903.0,514.0,6967,0.8619736269440015,12524,3,1,32903.0,514.0
GELD-10972,48,Employed,84054.0,731.0,15282,0.6334574327693407,23181,0,0,84054.0,731.0
GELD-10973,30,Employed,101698.0,759.0,19180,0.3467681264855729,17067,0,0,101698.0,759.0
GELD-10974,32,Self-Employed,40827.0,594.0,7018,0.6830399049873871,7902,1,0,40827.0,594.0
GELD-10975,18,Employed,23908.0,666.0,10522,0.7243383596072135,5328,1,0,23908.0,666.0
GELD-10976,32,Employed,33984.0,594.0,6144,0.702016075372582,8175,1,1,33984.0,594.0
GELD-10977,18,Employed,24718.0,540.0,6944,0.5781369665335586,4942,1,0,24718.0,540.0
GELD-10978,18,Employed,26645.0,529.0,2618,1.0807779684651382,2649,1,1,26645.0,529.0
GELD-10979,47,Unemployed,12000.0,631.0,2673,0.6751103936107543,2392,1,1,12000.0,631.0
GELD-10980,47,Student,17696.0,541.0,2362,0.6584594387491277,31619,4,1,17696.0,541.0
GELD-10981,43,Employed,38690.0,,7180,0.9266156370024772,17787,3,0,38690.0,607.5
GELD-10982,26,Employed,22352.0,540.0,3670,0.6190686200264015,13244,0,0,22352.0,540.0
GELD-10983,37,Employed,53660.0,593.0,8659,0.8150791813672726,14006,1,0,53660.0,593.0
GELD-10984,37,Employed,61826.0,676.0,11212,0.6426364775686928,9520,1,0,61826.0,676.0
GELD-10985,24,Employed,30305.0,554.0,7255,0.6802650616897075,8027,0,0,30305.0,554.0
GELD-10986,56,Employed,46769.0,618.0,10975,0.5150172587184391,4786,2,0,46769.0,618.0
GELD-10987,48,Employed,57304.0,693.0,13493,0.7787864973957908,9349,2,1,57304.0,693.0
GELD-10988,35,Employed,107146.0,747.0,21303,0.46999800550326,11286,2,0,107146.0,747.0
GELD-10989,38,Employed,64329.0,661.0,12686,0.7913757714185792,16187,0,0,64329.0,661.0
GELD-10990,40,Employed,45797.0,580.0,7564,0.5099675763198852,5697,0,0,45797.0,580.0
GELD-10991,18,Employed,21628.0,530.0,2354,0.9953307121793822,3893,2,1,21628.0,530.0
GELD-10992,35,Employed,50189.0,614.0,10124,0.9128844237057993,9955,1,0,50189.0,614.0
GELD-10993,29,Student,22631.0,574.0,2966,0.8272416158712188,41340,2,1,22631.0,574.0
GELD-10994,25,Employed,49886.0,545.0,6802,0.6979851898548548,8336,0,0,49886.0,545.0
GELD-10995,34,Employed,53695.0,648.0,12447,0.6054503511798376,12403,0,0,53695.0,648.0
GELD-10996,59,Unemployed,12000.0,572.0,5946,0.7843770043403502,1466,0,1,12000.0,572.0
GELD-10997,45,Student,17767.0,491.0,3092,0.8463336284249952,49766,0,0,17767.0,491.0
GELD-10998,31,Employed,130865.0,638.0,23773,0.5852305785790818,17470,0,0,130865.0,638.0
GELD-10999,44,Self-Employed,66355.0,614.0,11636,0.9087708411481676,13611,1,0,66355.0,614.0
GELD-11000,54,Employed,56232.0,641.0,8966,0.5322253681145225,14577,2,1,56232.0,641.0
GELD-11001,49,Employed,55080.0,730.0,13320,0.7691222119935626,14612,2,0,55080.0,730.0
GELD-11002,38,Employed,18528.0,594.0,5325,0.6494859283495902,5100,0,0,18528.0,594.0
GELD-11003,30,Employed,75759.0,586.0,13019,0.771144182837362,8088,1,0,75759.0,586.0
GELD-11004,46,Employed,57548.0,645.0,10878,0.8254932180232721,8049,0,0,57548.0,645.0
GELD-11005,42,Employed,65693.0,618.0,13421,0.5568367210785194,14003,1,0,65693.0,618.0
GELD-11006,48,Employed,39333.0,635.0,6851,0.5594628300360567,9626,0,0,39333.0,635.0
GELD-11007,45,Employed,45569.0,649.0,8356,0.6043289776779761,15211,1,0,45569.0,649.0
GELD-11008,50,Employed,45027.0,687.0,8607,0.6210735436345423,7401,0,0,45027.0,687.0
GELD-11009,31,Employed,85796.0,,15480,1.000727976103893,12060,1,0,85796.0,607.5
GELD-11010,53,Employed,,714.0,9073,0.3473316019205973,7411,0,0,44583.0,714.0
GELD-11011,40,Self-Employed,138302.0,,24236,0.4305758429720407,68938,0,0,138302.0,607.5
GELD-11012,62,Self-Employed,49325.0,614.0,8392,0.678064909896058,18148,0,0,49325.0,614.0
GELD-11013,29,Unemployed,12000.0,633.0,3803,0.7729846723644302,2263,0,0,12000.0,633.0
GELD-11014,58,Employed,51131.0,661.0,8336,0.6086479705788295,17258,0,0,51131.0,661.0
GELD-11015,40,Self-Employed,40406.0,566.0,7379,0.5918150517925634,6488,1,0,40406.0,566.0
GELD-11016,30,Employed,20181.0,655.0,7688,0.6208769219709896,5968,1,0,20181.0,655.0
GELD-11017,32,Employed,111275.0,,21754,0.3531608333777648,12941,0,0,111275.0,607.5
GELD-11018,34,Employed,74340.0,631.0,15820,0.8412131734382347,17309,1,0,74340.0,631.0
GELD-11019,43,Employed,68867.0,615.0,14401,1.0455544838707378,20904,1,0,68867.0,615.0
GELD-11020,44,Employed,58362.0,623.0,12134,0.6969523746679889,10339,0,0,58362.0,623.0
GELD-11021,31,Employed,29088.0,618.0,6599,0.5100317419596433,7505,0,0,29088.0,618.0
GELD-11022,37,Self-Employed,43580.0,670.0,9630,0.4779737259139922,7028,3,0,43580.0,670.0
GELD-11023,63,Employed,59344.0,689.0,13449,0.5239275019668345,13528,1,0,59344.0,689.0
GELD-11024,58,Employed,33757.0,633.0,6870,0.9152223823359892,5621,3,1,33757.0,633.0
GELD-11025,43,Student,12000.0,643.0,1550,0.6147361494551838,30607,1,1,12000.0,643.0
GELD-11026,38,Employed,48913.0,597.0,9820,0.5536967292955548,5955,0,0,48913.0,597.0
GELD-11027,39,Employed,50828.0,668.0,8951,0.4057395564513198,6837,1,0,50828.0,668.0
GELD-11028,45,Employed,57584.0,618.0,9318,0.7247511847548562,19599,0,0,57584.0,618.0
GELD-11029,25,Employed,75194.0,641.0,13817,0.4773639323119277,5676,1,0,75194.0,641.0
GELD-11030,34,Employed,72180.0,625.0,12934,0.5145748249068643,11276,0,0,72180.0,625.0
GELD-11031,18,Employed,30433.0,562.0,3562,0.9816113772867268,5804,0,0,30433.0,562.0
GELD-11032,42,Employed,92780.0,644.0,16757,0.6966713116894738,21572,1,0,92780.0,644.0
GELD-11033,45,Employed,27349.0,669.0,8593,0.6902302773019959,4561,2,1,27349.0,669.0
GELD-11034,32,Employed,67986.0,586.0,10053,0.6129564736692978,8749,0,0,67986.0,586.0
GELD-11035,56,Employed,71821.0,626.0,14949,0.930076181499476,23681,1,0,71821.0,626.0
GELD-11036,23,Employed,,663.0,2919,0.8070908454889919,4771,2,0,44583.0,663.0
GELD-11037,20,Self-Employed,13774.0,600.0,7042,0.7183638569358053,2389,0,0,13774.0,600.0
GELD-11038,40,Employed,38728.0,486.0,4940,0.7225583374882278,3820,2,1,38728.0,486.0
GELD-11039,50,Employed,40227.0,594.0,7944,0.990160689004942,9179,0,0,40227.0,594.0
GELD-11040,58,Employed,76041.0,579.0,9990,0.5749653460680734,16510,3,0,76041.0,579.0
GELD-11041,32,Employed,41087.0,549.0,6951,0.7956318891416886,6352,1,1,41087.0,549.0
GELD-11042,50,Employed,36851.0,462.0,5186,0.6990681498908151,3403,3,1,36851.0,462.0
GELD-11043,37,Employed,41141.0,597.0,7787,1.049787561827039,7451,1,1,41141.0,597.0
GELD-11044,35,Unemployed,13443.0,476.0,739,0.9517814878707644,3687,1,0,13443.0,476.0
GELD-11045,48,Self-Employed,54495.0,636.0,9202,0.4936594711979645,15878,0,0,54495.0,636.0
GELD-11046,45,Employed,49977.0,543.0,9966,0.5908562740377903,9913,0,0,49977.0,543.0
GELD-11047,19,Self-Employed,25779.0,565.0,5083,0.9479757443176956,4055,0,0,25779.0,565.0
GELD-11048,55,Employed,96899.0,666.0,19833,0.5270317404351068,26244,0,0,96899.0,666.0
GELD-11049,54,Employed,38672.0,702.0,8647,0.3401693377918877,4954,0,0,38672.0,702.0
GELD-11050,30,Employed,97927.0,720.0,17996,0.507783865075157,11499,0,0,97927.0,720.0
GELD-11051,42,Employed,59559.0,669.0,13199,1.1,11606,0,0,59559.0,669.0
GELD-11052,43,Self-Employed,50403.0,606.0,7033,0.6271649089795909,18889,1,0,50403.0,606.0
GELD-11053,41,Employed,166942.0,835.0,29251,0.8505133592286115,63511,2,0,166942.0,835.0
GELD-11054,31,Employed,33690.0,510.0,6879,1.1,4015,0,1,33690.0,510.0
GELD-11055,29,Unemployed,12000.0,452.0,500,1.0859020565315602,2033,0,1,12000.0,452.0
GELD-11056,37,Employed,31113.0,589.0,3540,0.611772554014262,16629,1,0,31113.0,589.0
GELD-11057,52,Employed,83167.0,,20335,0.5706380495208021,12749,0,0,83167.0,607.5
GELD-11058,44,Employed,115859.0,679.0,18510,0.5597293087781972,44713,0,0,115859.0,679.0
GELD-11059,33,Self-Employed,114859.0,662.0,20421,0.686803506815552,34264,1,0,114859.0,662.0
GELD-11060,47,Self-Employed,93974.0,599.0,15981,0.5803801030416634,30549,1,0,93974.0,599.0
GELD-11061,18,Employed,,606.0,1409,0.702430200158067,4186,0,0,44583.0,606.0
GELD-11062,51,Employed,45965.0,677.0,9679,0.7209508150277014,7856,0,0,45965.0,677.0
GELD-11063,18,Employed,12769.0,586.0,4135,0.7747738238836894,1790,1,1,12769.0,586.0
GELD-11064,33,Self-Employed,135420.0,660.0,23724,0.4049589511690093,37634,0,0,135420.0,660.0
GELD-11065,24,Employed,33452.0,541.0,7111,0.9445101211000546,3509,1,0,33452.0,541.0
GELD-11066,22,Employed,21708.0,497.0,2620,0.8296252527554621,4105,1,0,21708.0,497.0
GELD-11067,51,Unemployed,14772.0,562.0,4400,0.6283518610270493,5734,1,0,14772.0,562.0
GELD-11068,32,Employed,34970.0,536.0,4859,1.0229911551175903,8955,2,1,34970.0,536.0
GELD-11069,42,Employed,65054.0,576.0,9010,0.7035076896676414,19614,1,0,65054.0,576.0
GELD-11070,37,Employed,50127.0,591.0,7210,0.6992181675012414,5243,2,0,50127.0,591.0
GELD-11071,43,Student,14443.0,546.0,801,1.0245769554690525,18354,1,0,14443.0,546.0
GELD-11072,38,Employed,52648.0,590.0,11031,0.6731417402872587,17069,1,0,52648.0,590.0
GELD-11073,22,Employed,14100.0,577.0,1229,0.6224476489284264,2993,1,0,14100.0,577.0
GELD-11074,49,Employed,56050.0,641.0,11356,0.5161611237164377,7466,1,0,56050.0,641.0
GELD-11075,32,Employed,86854.0,627.0,14915,0.863533822471813,22528,1,1,86854.0,627.0
GELD-11076,19,Employed,26734.0,571.0,5134,0.5852607384193559,4360,6,1,26734.0,571.0
GELD-11077,32,Employed,76787.0,582.0,15039,0.8141266399590175,42779,1,1,76787.0,582.0
GELD-11078,56,Student,12000.0,593.0,2816,0.7717414087166634,23303,2,1,12000.0,593.0
GELD-11079,48,Employed,53539.0,640.0,11468,0.7377232356767064,7473,1,0,53539.0,640.0
GELD-11080,33,Employed,40903.0,522.0,6587,0.8030091899060409,11747,1,0,40903.0,522.0
GELD-11081,33,Employed,75821.0,682.0,14421,0.4607066854443487,29203,0,0,75821.0,682.0
GELD-11082,34,Employed,54949.0,569.0,12934,0.6940565180058513,11067,2,1,54949.0,569.0
GELD-11083,62,Unemployed,12000.0,577.0,1023,0.7866099770032273,1781,0,0,12000.0,577.0
GELD-11084,42,Employed,88386.0,717.0,19097,0.8213053241261927,18164,2,0,88386.0,717.0
GELD-11085,43,Employed,73956.0,692.0,15534,0.734227833632232,11685,0,0,73956.0,692.0
GELD-11086,50,Employed,61261.0,645.0,11079,0.5105099510723706,11154,0,0,61261.0,645.0
GELD-11087,40,Employed,34572.0,583.0,9123,0.8635022084981376,4004,1,0,34572.0,583.0
GELD-11088,34,Employed,54108.0,659.0,8206,0.4396681348723718,15503,2,0,54108.0,659.0
GELD-11089,35,Employed,42621.0,636.0,8058,0.7027428697046445,5433,1,0,42621.0,636.0
GELD-11090,37,Self-Employed,46405.0,578.0,6552,0.761949045414807,11949,1,0,46405.0,578.0
GELD-11091,37,Unemployed,12000.0,495.0,2328,0.7301289386633318,2145,0,0,12000.0,495.0
GELD-11092,46,Employed,34857.0,507.0,3684,0.639753355286433,7693,0,0,34857.0,507.0
GELD-11093,38,Student,12000.0,569.0,3691,0.619790575286962,27163,0,0,12000.0,569.0
GELD-11094,46,Employed,40108.0,612.0,7752,0.5655350210499235,8758,3,0,40108.0,612.0
GELD-11095,37,Employed,59102.0,678.0,11350,0.4792816082904253,14186,1,0,59102.0,678.0
GELD-11096,38,Employed,29534.0,611.0,7011,0.8146025956952261,5182,2,0,29534.0,611.0
GELD-11097,18,Employed,27280.0,628.0,5993,0.4497620104667806,2757,0,0,27280.0,628.0
GELD-11098,48,Employed,127404.0,672.0,20573,0.8425623746403087,29434,1,0,127404.0,672.0
GELD-11099,42,Employed,85851.0,713.0,20913,0.4181796102177643,20266,1,0,85851.0,713.0
GELD-11100,49,Employed,113504.0,668.0,19318,0.6827127503510133,12919,1,0,113504.0,668.0
GELD-11101,18,Employed,32301.0,605.0,3408,0.8165398052332019,4404,2,0,32301.0,605.0
GELD-11102,63,Employed,68713.0,597.0,10789,0.93107533538873,12071,1,0,68713.0,597.0
GELD-11103,36,Self-Employed,39113.0,612.0,5982,0.8271820354627364,3153,3,1,39113.0,612.0
GELD-11104,51,Employed,40540.0,525.0,7770,0.7298852400338787,10863,3,1,40540.0,525.0
GELD-11105,25,Employed,15794.0,547.0,3697,0.6648108897730978,2622,2,1,15794.0,547.0
GELD-11106,45,Employed,92389.0,689.0,17858,0.7390519895232144,20935,0,0,92389.0,689.0
GELD-11107,25,Employed,108352.0,627.0,17983,0.8513777860949701,14303,0,0,108352.0,627.0
GELD-11108,30,Unemployed,12000.0,471.0,858,0.9994481999808564,5429,2,1,12000.0,471.0
GELD-11109,60,Employed,48325.0,688.0,10076,0.4533149413866356,5527,2,1,48325.0,688.0
GELD-11110,35,Employed,38590.0,593.0,7340,0.6820242940751575,6382,0,1,38590.0,593.0
GELD-11111,40,Self-Employed,64356.0,607.0,12832,0.8032961634641343,20990,1,1,64356.0,607.0
GELD-11112,48,Employed,89879.0,671.0,17063,0.4612792325388228,11458,0,0,89879.0,671.0
GELD-11113,43,Employed,24729.0,728.0,8563,0.6096667829498001,5177,0,0,24729.0,728.0
GELD-11114,39,Employed,65136.0,688.0,13903,0.5025561445288669,16898,1,0,65136.0,688.0
GELD-11115,42,Unemployed,12000.0,600.0,4926,0.6065082948037622,1326,1,0,12000.0,600.0
GELD-11116,66,Employed,42759.0,671.0,9924,0.5957713487881539,6606,1,0,42759.0,671.0
GELD-11117,37,Employed,66605.0,637.0,12995,0.8764338620915026,14510,0,1,66605.0,637.0
GELD-11118,40,Employed,49777.0,497.0,9195,0.9667249037178502,12047,1,0,49777.0,497.0
GELD-11119,50,Employed,51708.0,600.0,8558,0.7769649580485591,7513,1,0,51708.0,600.0
GELD-11120,51,Employed,49205.0,609.0,8059,1.1,20743,0,0,49205.0,609.0
GELD-11121,52,Employed,83838.0,575.0,12146,0.953010660569576,20517,2,0,83838.0,575.0
GELD-11122,45,Employed,65410.0,582.0,11561,0.7160623397745806,18017,1,0,65410.0,582.0
GELD-11123,24,Unemployed,12000.0,416.0,500,1.0153689031144366,3228,6,1,12000.0,416.0
GELD-11124,57,Self-Employed,30579.0,621.0,7458,0.8353622514714107,3303,1,0,30579.0,621.0
GELD-11125,24,Employed,22845.0,607.0,5188,0.7697759948445434,4405,1,0,22845.0,607.0
GELD-11126,41,Self-Employed,81178.0,705.0,17568,0.4026894382400228,16283,0,0,81178.0,705.0
GELD-11127,28,Employed,55103.0,625.0,9507,0.5607463750722559,10048,0,0,55103.0,625.0
GELD-11128,37,Employed,72896.0,587.0,12195,0.5594051413313326,15990,0,0,72896.0,587.0
GELD-11129,41,Employed,119962.0,592.0,21333,0.5823222563991016,10425,0,0,119962.0,592.0
GELD-11130,41,Self-Employed,86454.0,567.0,16248,0.6618093445851843,18372,0,0,86454.0,567.0
GELD-11131,43,Self-Employed,56495.0,565.0,8624,0.7367208441200763,10102,1,0,56495.0,565.0
GELD-11132,57,Employed,43047.0,591.0,8367,0.6393009435552703,3728,1,0,43047.0,591.0
